Export permit no,Valid from,Valid to,Season,Export date,Country exported to,Permit serial number,SumOfWhole frozen WCRL ECRL exported,SumOfWhole live WCRL ECRL exported,SumOfTails exported WCRL ECRL
1904057,16-Apr-19,15-Jul-19,2018-2019,23-May-19,China,15161,0,100,0
1904057,16-Apr-19,15-Jul-19,2018-2019,24-May-19,China,15164,0,150,0
1904057,16-Apr-19,15-Jul-19,2018-2019,26-May-19,China,15162,0,170,0
1904057,16-Apr-19,15-Jul-19,2018-2019,26-May-19,China,15163,0,100,0
1904057,16-Apr-19,15-Jul-19,2018-2019,30-May-19,China,15165,0,205,0
1904057,16-Apr-19,15-Jul-19,2018-2019,01-Jun-19,"Beijing, China",15979,0,68,0
1904057,16-Apr-19,15-Jul-19,2018-2019,04-Jun-19,China,15980,0,270,0
1904058,30-Apr-19,29-Jul-19,2018-2019,10-May-19,China,15488,0,490,0
1904058,30-Apr-19,29-Jul-19,2018-2019,10-May-19,China,15489,0,130,0
1904058,30-Apr-19,29-Jul-19,2018-2019,13-May-19,China,15490,0,10,0
1904058,30-Apr-19,29-Jul-19,2018-2019,18-May-19,China,15491,0,31,0
1904077,16-Apr-19,15-Jul-19,2018-2019,16-May-19,"Beijing, China",15181,0,600,0
1904077,16-Apr-19,15-Jul-19,2018-2019,16-May-19,"Hong Kong, China",15180,0,406,0
1904077,16-Apr-19,15-Jul-19,2018-2019,16-May-19,"Shanghai, China",15182,0,350,0
1904077,16-Apr-19,15-Jul-19,2018-2019,08-Jun-19,China,15184,0,300,0
1904077,16-Apr-19,15-Jul-19,2018-2019,13-Jun-19,"Beijing, China",15185,0,300,0
1904077,16-Apr-19,15-Jul-19,2018-2019,13-Jun-19,"Hong Kong, China",15183,0,300,0
1904077,16-Apr-19,15-Jul-19,2018-2019,21-Jun-19,"Beijing, China",15186,0,400,0
1904077,16-Apr-19,15-Jul-19,2018-2019,25-Jun-19,"Beijing, China",15188,0,550,0
1904077,16-Apr-19,15-Jul-19,2018-2019,25-Jun-19,"Beijing, China",15189,0,350,0
1904077,16-Apr-19,15-Jul-19,2018-2019,02-Jul-19,"Beijing, China",15191,0,300,0
1904077,16-Apr-19,15-Jul-19,2018-2019,02-Jul-19,"Shanghai, China",15190,0,350,0
1904077,16-Apr-19,15-Jul-19,2018-2019,03-Jul-19,"Beijing, China",15192,0,20,0
1904077,16-Apr-19,15-Jul-19,2018-2019,03-Jul-19,"Taipei, Taiwan",15194,0,170,0
1904093,16-Apr-19,15-Jul-19,2018-2019,30-Apr-19,China,15297,0,144,0
1904093,16-Apr-19,15-Jul-19,2018-2019,08-May-19,China,15298,0,460,0
1904099,25-Apr-19,24-Jul-19,2018-2019,24-Jun-19,China,15378,0,300,0
1904099,25-Apr-19,24-Jul-19,2018-2019,26-Jun-19,China,15379,0,400,0
1904099,25-Apr-19,24-Jul-19,2018-2019,28-Jun-19,China,15380,0,300,0
1904099,25-Apr-19,24-Jul-19,2018-2019,01-Jul-19,China,15381,0,300,0
1904099,25-Apr-19,24-Jul-19,2018-2019,02-Jul-19,China,15382,0,400,0
1904099,25-Apr-19,24-Jul-19,2018-2019,07-Jul-19,China,15383,0,400,0
1904099,25-Apr-19,24-Jul-19,2018-2019,17-Jul-19,Japan,15384,0,250,0
1904100,16-Apr-19,15-Jul-19,2018-2019,01-May-19,China,15205,0,190,0
1904100,16-Apr-19,15-Jul-19,2018-2019,30-May-19,China,15206,0,290,0
1904123,24-Apr-19,23-Jul-19,2018-2019,30-Apr-19,Beijing,15363,0,350,0
1904123,24-Apr-19,23-Jul-19,2018-2019,30-Apr-19,Hong Kong,15364,0,490,0
1904123,24-Apr-19,23-Jul-19,2018-2019,30-Apr-19,Shanghai,15360,0,400,0
1904123,24-Apr-19,23-Jul-19,2018-2019,30-Apr-19,Shanghai,15361,0,400,0
1904123,24-Apr-19,23-Jul-19,2018-2019,30-Apr-19,Shanghai,15362,0,350,0
1904124,16-Apr-19,15-Jul-19,2018-2019,23-May-19,China,15293,0,840,0
1904124,16-Apr-19,15-Jul-19,2018-2019,09-Jul-19,China,15294,0,200,0
1904141,25-Apr-19,24-Jul-19,2018-2019,26-Apr-19,China,15408,0,680,0
1904141,25-Apr-19,24-Jul-19,2018-2019,26-Apr-19,China,15409,0,300,0
1904141,25-Apr-19,24-Jul-19,2018-2019,26-Apr-19,China,15410,0,670,0
1904141,25-Apr-19,24-Jul-19,2018-2019,26-Apr-19,China,15411,0,350,0
1904141,25-Apr-19,24-Jul-19,2018-2019,27-Apr-19,China,15412,0,450,0
1904141,25-Apr-19,24-Jul-19,2018-2019,27-Apr-19,China,15413,0,390,0
1904141,25-Apr-19,24-Jul-19,2018-2019,02-May-19,China,15414,0,600,0
1904141,25-Apr-19,24-Jul-19,2018-2019,02-May-19,China,15415,0,450,0
1904141,25-Apr-19,24-Jul-19,2018-2019,02-May-19,China,15416,0,450,0
1904141,25-Apr-19,24-Jul-19,2018-2019,08-Aug-19,China,15418,0,150,0
1904152,16-Apr-19,15-Jul-19,2018-2019,06-May-19,China,15211,0,300,0
1904152,16-Apr-19,15-Jul-19,2018-2019,10-May-19,China,15212,0,300,0
1904152,16-Apr-19,15-Jul-19,2018-2019,13-May-19,China,15213,0,200,0
1904169,16-Apr-19,15-Jul-19,2018-2019,15-May-19,China,15204,0,170,0
1904185,16-Apr-19,15-Jul-19,2018-2019,09-Jul-19,"Beijing, China",15342,0,200,0
1904295,24-Apr-19,23-Jul-19,2018-2019,01-May-19,China,15347,0,137,0
1904295,24-Apr-19,23-Jul-19,2018-2019,01-May-19,China,15348,0,500,0
1904308,03-May-19,02-Aug-19,2018-2019,10-May-19,China,15576,0,200,0
1904308,03-May-19,02-Aug-19,2018-2019,15-May-19,China,15577,0,100,0
1904312,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15506,450,0,0
1904313,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15507,149,0,0
1904315,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15505,210,0,0
1904316,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15508,186,0,0
1904317,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15486,146,0,0
1904318,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15502,87,0,0
1904319,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15487,155,0,0
1904320,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15504,166,0,0
1904321,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15503,141,0,0
1904322,30-Apr-19,29-May-19,2018-2019,13-May-19,Japan,15501,610,0,0
1904323,02-May-19,01-Jun-19,2018-2019,13-May-19,Japan,15610,260,0,0
1904355,24-Apr-19,23-Jul-19,2018-2019,07-May-19,"Hong Kong, China",15353,0,140,0
1904373,24-Apr-19,23-Jul-19,2018-2019,17-May-19,China,15350,0,600,0
1904382,25-Apr-19,24-Jul-19,2018-2019,11-May-19,China,15429,0,660,0
1904408,25-Apr-19,24-Jul-19,2018-2019,01-May-19,China,15433,0,190,0
1904423,29-Apr-19,28-Jul-19,2018-2019,15-May-19,"Hong Kong, China",15436,0,675,0
1904423,29-Apr-19,28-Jul-19,2018-2019,15-May-19,"Shanghai, China",15434,0,161.13,0
1904423,29-Apr-19,28-Jul-19,2018-2019,15-May-19,"Shanghai, China",15435,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,17-May-19,"Hong Kong, China",15438,0,525,0
1904423,29-Apr-19,28-Jul-19,2018-2019,17-May-19,"Hong Kong, China",15439,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,17-May-19,"Shanghai, China",15437,0,525,0
1904423,29-Apr-19,28-Jul-19,2018-2019,18-May-19,"Hong Kong, China",15440,0,750,0
1904423,29-Apr-19,28-Jul-19,2018-2019,22-May-19,"Hong Kong, China",15442,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,23-May-19,"Beijing, China",15441,0,600,0
1904423,29-Apr-19,28-Jul-19,2018-2019,25-May-19,"Hong Kong, China",15443,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,25-May-19,"Hong Kong, China",15444,0,300,0
1904423,29-Apr-19,28-Jul-19,2018-2019,06-Jun-19,"Beijing, China",15445,0,285.3,0
1904423,29-Apr-19,28-Jul-19,2018-2019,06-Jun-19,"Hong Kong, China",15446,0,750,0
1904423,29-Apr-19,28-Jul-19,2018-2019,07-Jun-19,"Shanghai, China",15448,0,300,0
1904423,29-Apr-19,28-Jul-19,2018-2019,08-Jun-19,"Beijing, China",15449,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,08-Jun-19,"Hong Kong, China",15450,0,375,0
1904423,29-Apr-19,28-Jul-19,2018-2019,08-Jun-19,"Hong Kong, China",15451,0,675,0
1904423,29-Apr-19,28-Jul-19,2018-2019,10-Jun-19,"Hong Kong, China",15452,0,750,0
1904423,29-Apr-19,28-Jul-19,2018-2019,14-Jun-19,"Beijing, China",15455,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,14-Jun-19,"Hong Kong, China",15453,0,242.42,0
1904423,29-Apr-19,28-Jul-19,2018-2019,14-Jun-19,"Hong Kong, China",15454,0,450,0
1904423,29-Apr-19,28-Jul-19,2018-2019,28-Jun-19,"Hong Kong, China",15456,0,390,0
1904423,29-Apr-19,28-Jul-19,2018-2019,07-Jul-19,"Hong Kong, China",15447,0,329,0
1904423,29-Apr-19,28-Jul-19,2018-2019,19-Jul-19,"Shanghai, China",15458,0,234,0
1904423,29-Apr-19,28-Jul-19,2018-2019,19-Jul-19,Taiwan,15457,0,130,0
1904424,03-May-19,02-Aug-19,2018-2019,06-Jun-19,"Beijing, China",15581,0,464.7,0
1904424,03-May-19,02-Aug-19,2018-2019,21-Jun-19,China,15582,0,375,0
1904424,03-May-19,02-Aug-19,2018-2019,21-Jun-19,China,15583,0,375,0
1904424,03-May-19,02-Aug-19,2018-2019,21-Jun-19,China,15584,0,300,0
1904424,03-May-19,02-Aug-19,2018-2019,21-Jun-19,China,15585,0,450,0
1904493,25-Apr-19,24-Jul-19,2018-2019,08-May-19,Japan,15432,0,30,0
1904493,25-Apr-19,24-Jul-19,2018-2019,17-May-19,China,15765,0,60,0
1904543,29-Apr-19,28-Jul-19,2018-2019,22-May-19,China,15464,0,100,0
1904543,29-Apr-19,28-Jul-19,2018-2019,22-May-19,China,15465,0,60,0
1904543,29-Apr-19,28-Jul-19,2018-2019,22-May-19,China,15466,0,400,0
1904562,30-Apr-19,29-Jul-19,2018-2019,,,15497,0,400,0
1904562,30-Apr-19,29-Jul-19,2018-2019,21-May-19,"Beijing, China",15498,0,450,0
1904562,30-Apr-19,29-Jul-19,2018-2019,21-May-19,"Beijing, China",15499,0,300,0
1904562,30-Apr-19,29-Jul-19,2018-2019,07-Jun-19,"Beijing, China",15500,0,140,0
1904574,02-May-19,01-Aug-19,2018-2019,23-May-19,China,15521,0,115,0
1904574,02-May-19,01-Aug-19,2018-2019,27-May-19,China,15522,0,170,0
1904574,02-May-19,01-Aug-19,2018-2019,27-May-19,China,15523,0,100,0
1904574,02-May-19,01-Aug-19,2018-2019,27-May-19,China,15524,0,200,0
1904574,02-May-19,01-Aug-19,2018-2019,28-May-19,China,15525,0,100,0
1904574,02-May-19,01-Aug-19,2018-2019,31-May-19,China,15526,0,295,0
1904574,02-May-19,01-Aug-19,2018-2019,04-Jun-19,China,15977,0,47,0
1904576,02-May-19,01-Aug-19,2018-2019,14-May-19,China,15548,0,22,0
1904576,02-May-19,01-Aug-19,2018-2019,14-May-19,China,15549,0,400,0
1904576,02-May-19,01-Aug-19,2018-2019,15-May-19,China,15550,0,40,0
1904576,02-May-19,01-Aug-19,2018-2019,15-May-19,China,15551,0,140,0
1904576,02-May-19,01-Aug-19,2018-2019,15-May-19,China,15552,0,200,0
1904576,02-May-19,01-Aug-19,2018-2019,18-May-19,China,15553,0,172,0
1904576,02-May-19,01-Aug-19,2018-2019,18-May-19,China,15554,0,300,0
1904576,02-May-19,01-Aug-19,2018-2019,20-May-19,China,15555,0,60,0
1904576,02-May-19,01-Aug-19,2018-2019,22-May-19,China,15556,0,175,0
1904576,02-May-19,01-Aug-19,2018-2019,27-May-19,China,15557,0,100,0
1904576,02-May-19,01-Aug-19,2018-2019,27-May-19,China,15558,0,100,0
1904576,02-May-19,01-Aug-19,2018-2019,31-May-19,China,15559,0,170,0
1904576,02-May-19,01-Aug-19,2018-2019,31-May-19,China,15560,0,50,0
1904576,02-May-19,01-Aug-19,2018-2019,01-Jun-19,China,15561,0,250,0
1904576,02-May-19,01-Aug-19,2018-2019,04-Jun-19,China,15562,0,500,0
1904576,02-May-19,01-Aug-19,2018-2019,11-Jun-19,China,15563,0,100,0
1904576,02-May-19,01-Aug-19,2018-2019,13-Jun-19,China,15564,0,110,0
1904576,02-May-19,01-Aug-19,2018-2019,13-Jun-19,China,15967,0,153,0
1904576,02-May-19,01-Aug-19,2018-2019,19-Jun-19,China,15968,0,359,0
1904579,02-May-19,01-Aug-19,2018-2019,22-May-19,China,15527,0,700,0
1904579,02-May-19,01-Aug-19,2018-2019,28-May-19,China,15528,0,700,0
1904579,02-May-19,01-Aug-19,2018-2019,04-Jun-19,China,15529,0,600,0
1904579,02-May-19,01-Aug-19,2018-2019,09-Jun-19,China,15530,0,700,0
1904579,02-May-19,01-Aug-19,2018-2019,09-Jun-19,China,15531,0,500,0
1904579,02-May-19,01-Aug-19,2018-2019,13-Jun-19,China,15532,0,640,0
1904580,29-Apr-19,28-Jul-19,2018-2019,06-May-19,China,15468,0,250,0
1904580,29-Apr-19,28-Jul-19,2018-2019,06-May-19,China,15469,0,250,0
1904580,29-Apr-19,28-Jul-19,2018-2019,07-May-19,China,15470,0,360,0
1904580,29-Apr-19,28-Jul-19,2018-2019,07-May-19,China,15471,0,120,0
1904580,29-Apr-19,28-Jul-19,2018-2019,15-May-19,Taiwan,15472,0,180,0
1904580,29-Apr-19,28-Jul-19,2018-2019,16-May-19,"Hong Kong, China",15473,0,200,0
1904580,29-Apr-19,28-Jul-19,2018-2019,16-May-19,"Hong Kong, China",15474,0,500,0
1904580,29-Apr-19,28-Jul-19,2018-2019,20-May-19,"Hong Kong, China",15475,0,400,0
1904580,29-Apr-19,28-Jul-19,2018-2019,22-May-19,China,15476,0,400,0
1904580,29-Apr-19,28-Jul-19,2018-2019,29-May-19,"Hong Kong, China",15477,0,420,0
1904580,29-Apr-19,28-Jul-19,2018-2019,31-May-19,China,15478,0,110,0
1904580,29-Apr-19,28-Jul-19,2018-2019,06-Jun-19,China,15479,0,300,0
1904580,29-Apr-19,28-Jul-19,2018-2019,11-Jun-19,China,15480,0,160,0
1904601,07-May-19,06-Aug-19,2018-2019,11-May-19,"Hong Kong, China",15768,0,342,0
1904601,07-May-19,06-Aug-19,2018-2019,14-May-19,China,15767,0,400,0
1904606,03-May-19,02-Aug-19,2018-2019,23-May-19,China,15614,0,600,0
1904606,03-May-19,02-Aug-19,2018-2019,23-May-19,China,15615,0,400,0
1904606,03-May-19,02-Aug-19,2018-2019,29-May-19,China,15616,0,380,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jun-19,China,15617,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jun-19,China,15618,0,500,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jun-19,Japan,15619,0,150,0
1904606,03-May-19,02-Aug-19,2018-2019,05-Jun-19,China,15621,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,05-Jun-19,Japan,15620,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,10-Jun-19,Japan,15622,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,12-Jun-19,China,15625,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,12-Jun-19,Japan,15623,0,150,0
1904606,03-May-19,02-Aug-19,2018-2019,12-Jun-19,Japan,15624,0,150,0
1904606,03-May-19,02-Aug-19,2018-2019,13-Jun-19,China,15626,0,700,0
1904606,03-May-19,02-Aug-19,2018-2019,17-Jun-19,China,15627,0,450,0
1904606,03-May-19,02-Aug-19,2018-2019,17-Jun-19,Japan,15628,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,19-Jun-19,Japan,15629,0,220,0
1904606,03-May-19,02-Aug-19,2018-2019,19-Jun-19,Japan,15630,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,24-Jun-19,Japan,15631,0,350,0
1904606,03-May-19,02-Aug-19,2018-2019,01-Jul-19,China,15633,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,01-Jul-19,Japan,15632,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jul-19,China,15637,0,500,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jul-19,Japan,15634,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,03-Jul-19,Japan,15635,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,04-Jul-19,China,15636,0,500,0
1904606,03-May-19,02-Aug-19,2018-2019,09-Jul-19,China,15638,0,700,0
1904606,03-May-19,02-Aug-19,2018-2019,12-Jul-19,China,15639,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,15-Jul-19,China,15641,0,400,0
1904606,03-May-19,02-Aug-19,2018-2019,15-Jul-19,Japan,15640,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,22-Jul-19,China,15642,0,400,0
1904606,03-May-19,02-Aug-19,2018-2019,22-Jul-19,China,15644,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,22-Jul-19,Japan,15643,0,350,0
1904606,03-May-19,02-Aug-19,2018-2019,24-Jul-19,China,15645,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,China,15646,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,China,15647,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,China,15648,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,China,15649,0,250,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,China,15650,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,Japan,15651,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,Japan,15652,0,200,0
1904606,03-May-19,02-Aug-19,2018-2019,29-Jul-19,Japan,15653,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16309,0,500,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16310,0,700,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16311,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16312,0,300,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16313,0,400,0
1904606,03-May-19,02-Aug-19,2018-2019,02-Aug-19,China,16314,0,300,0
1904607,03-May-19,02-Aug-19,2018-2019,10-May-19,China,15654,0,200,0
1904607,03-May-19,02-Aug-19,2018-2019,16-May-19,China,15655,0,300,0
1904607,03-May-19,02-Aug-19,2018-2019,17-May-19,China,15656,0,400,0
1904607,03-May-19,02-Aug-19,2018-2019,20-May-19,Japan,15657,0,200,0
1904607,03-May-19,02-Aug-19,2018-2019,22-May-19,Japan,15658,0,200,0
1904607,03-May-19,02-Aug-19,2018-2019,23-May-19,China,15659,0,250,0
1904607,03-May-19,02-Aug-19,2018-2019,27-May-19,China,15661,0,250,0
1904607,03-May-19,02-Aug-19,2018-2019,27-May-19,Japan,15660,0,200,0
1904607,03-May-19,02-Aug-19,2018-2019,29-May-19,Japan,15662,0,250,0
1904607,03-May-19,02-Aug-19,2018-2019,30-May-19,China,15663,0,250,0
1904607,03-May-19,02-Aug-19,2018-2019,17-Jun-19,China,15664,0,300,0
1904607,03-May-19,02-Aug-19,2018-2019,19-Jun-19,Japan,15665,0,40,0
1904607,03-May-19,02-Aug-19,2018-2019,26-Jun-19,China,15666,0,300,0
1904607,03-May-19,02-Aug-19,2018-2019,04-Jul-19,China,15667,0,250,0
1904607,03-May-19,02-Aug-19,2018-2019,10-Jul-19,Japan,15668,0,300,0
1904607,03-May-19,02-Aug-19,2018-2019,15-Jul-19,Japan,15669,0,150,0
1904607,03-May-19,02-Aug-19,2018-2019,22-Jul-19,Japan,15670,0,200,0
1904607,03-May-19,02-Aug-19,2018-2019,24-Jul-19,Japan,15671,0,150,0
1904607,03-May-19,02-Aug-19,2018-2019,27-Jul-19,Japan,15672,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,15-May-19,China,15694,0,530,0
1904609,07-May-19,06-Aug-19,2018-2019,16-May-19,China,15695,0,260,0
1904609,07-May-19,06-Aug-19,2018-2019,16-May-19,China,15696,0,420,0
1904609,07-May-19,06-Aug-19,2018-2019,17-May-19,China,15697,0,160,0
1904609,07-May-19,06-Aug-19,2018-2019,22-May-19,Japan,15698,0,150,0
1904609,07-May-19,06-Aug-19,2018-2019,29-May-19,China,15699,0,240,0
1904609,07-May-19,06-Aug-19,2018-2019,30-May-19,China,15700,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,03-Jun-19,China,15702,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,03-Jun-19,Japan,15701,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Jun-19,Japan,15703,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Jun-19,Japan,15704,0,150,0
1904609,07-May-19,06-Aug-19,2018-2019,07-Jun-19,China,15705,0,500,0
1904609,07-May-19,06-Aug-19,2018-2019,10-Jun-19,Japan,15706,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,12-Jun-19,Japan,15707,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,19-Jun-19,Japan,15708,0,150,0
1904609,07-May-19,06-Aug-19,2018-2019,24-Jun-19,China,15709,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,26-Jun-19,Japan,15710,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,01-Jul-19,Japan,15711,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,03-Jul-19,Japan,15713,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,03-Jul-19,Japan,15714,0,150,0
1904609,07-May-19,06-Aug-19,2018-2019,04-Jul-19,China,15715,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Jul-19,China,15716,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,06-Jul-19,Japan,15712,0,450,0
1904609,07-May-19,06-Aug-19,2018-2019,08-Jul-19,Japan,15717,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,08-Jul-19,Japan,15718,0,450,0
1904609,07-May-19,06-Aug-19,2018-2019,10-Jul-19,Japan,15719,0,230,0
1904609,07-May-19,06-Aug-19,2018-2019,12-Jul-19,China,15720,0,400,0
1904609,07-May-19,06-Aug-19,2018-2019,15-Jul-19,Japan,15721,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,17-Jul-19,Japan,15722,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,22-Jul-19,China,15723,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,24-Jul-19,China,15724,0,500,0
1904609,07-May-19,06-Aug-19,2018-2019,24-Jul-19,China,15725,0,500,0
1904609,07-May-19,06-Aug-19,2018-2019,24-Jul-19,China,15726,0,300,0
1904609,07-May-19,06-Aug-19,2018-2019,29-Jul-19,China,15727,0,250,0
1904609,07-May-19,06-Aug-19,2018-2019,31-Jul-19,China,15728,0,400,0
1904609,07-May-19,06-Aug-19,2018-2019,31-Jul-19,China,15729,0,600,0
1904609,07-May-19,06-Aug-19,2018-2019,31-Jul-19,China,15731,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,31-Jul-19,"Hong Kong, China",15730,0,200,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Aug-19,Japan,15732,0,700,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Aug-19,Japan,15733,0,400,0
1904609,07-May-19,06-Aug-19,2018-2019,05-Aug-19,Japan,16330,0,150,0
1904623,07-May-19,06-Aug-19,2018-2019,15-May-19,China,15734,0,350,0
1904625,07-May-19,06-Aug-19,2018-2019,,,15759,0,0,0
1904625,07-May-19,06-Aug-19,2018-2019,,,15760,0,0,0
1904625,07-May-19,06-Aug-19,2018-2019,16-May-19,China,15736,0,300,0
1904625,07-May-19,06-Aug-19,2018-2019,20-May-19,China,15737,0,350,0
1904625,07-May-19,06-Aug-19,2018-2019,20-May-19,China,15738,0,500,0
1904625,07-May-19,06-Aug-19,2018-2019,22-May-19,Japan,15739,0,150,0
1904625,07-May-19,06-Aug-19,2018-2019,27-May-19,Japan,15740,0,150,0
1904625,07-May-19,06-Aug-19,2018-2019,30-May-19,China,15741,0,150,0
1904625,07-May-19,06-Aug-19,2018-2019,07-Jun-19,China,15742,0,300,0
1904625,07-May-19,06-Aug-19,2018-2019,10-Jun-19,China,15743,0,190,0
1904625,07-May-19,06-Aug-19,2018-2019,12-Jun-19,China,15744,0,300,0
1904625,07-May-19,06-Aug-19,2018-2019,14-Jun-19,China,15745,0,380,0
1904625,07-May-19,06-Aug-19,2018-2019,12-Jul-19,China,15746,0,400,0
1904625,07-May-19,06-Aug-19,2018-2019,17-Jul-19,China,15747,0,500,0
1904625,07-May-19,06-Aug-19,2018-2019,17-Jul-19,China,15748,0,350,0
1904625,07-May-19,06-Aug-19,2018-2019,22-Jul-19,China,15749,0,200,0
1904625,07-May-19,06-Aug-19,2018-2019,22-Jul-19,China,15750,0,300,0
1904625,07-May-19,06-Aug-19,2018-2019,31-Jul-19,China,15751,0,250,0
1904625,07-May-19,06-Aug-19,2018-2019,06-Aug-19,China,15752,0,350,0
1904714,07-May-19,06-Aug-19,2018-2019,,,15773,0,0,0
1904714,07-May-19,06-Aug-19,2018-2019,,,15774,0,0,0
1904714,07-May-19,06-Aug-19,2018-2019,,,15775,0,0,0
1904714,07-May-19,06-Aug-19,2018-2019,13-Jun-19,"Beijing, China",15770,0,650,0
1904714,07-May-19,06-Aug-19,2018-2019,13-Jun-19,"Beijing, China",15771,0,650,0
1904714,07-May-19,06-Aug-19,2018-2019,25-Jun-19,"Beijing, China",15772,0,100,0
1904750,07-May-19,06-Aug-19,2018-2019,21-May-19,China,15674,0,150,0
1904750,07-May-19,06-Aug-19,2018-2019,27-May-19,China,15675,0,200,0
1904750,07-May-19,06-Aug-19,2018-2019,10-Jun-19,China,15676,0,110,0
1904750,07-May-19,06-Aug-19,2018-2019,12-Jun-19,China,15677,0,300,0
1904750,07-May-19,06-Aug-19,2018-2019,14-Jun-19,China,15678,0,250,0
1904750,07-May-19,06-Aug-19,2018-2019,17-Jun-19,China,15679,0,300,0
1904750,07-May-19,06-Aug-19,2018-2019,19-Jun-19,China,15680,0,500,0
1904750,07-May-19,06-Aug-19,2018-2019,21-Jun-19,China,15681,0,300,0
1904750,07-May-19,06-Aug-19,2018-2019,08-Jul-19,China,15682,0,250,0
1904750,07-May-19,06-Aug-19,2018-2019,17-Jul-19,China,15683,0,350,0
1904750,07-May-19,06-Aug-19,2018-2019,24-Jul-19,China,15684,0,60,0
1904750,07-May-19,06-Aug-19,2018-2019,06-Aug-19,China,15685,0,580,0
1904750,07-May-19,06-Aug-19,2018-2019,06-Aug-19,China,15686,0,600,0
1904858,23-Jul-19,22-Oct-19,2018-2019,26-Jul-19,China,16290,0,350,0
1904858,23-Jul-19,22-Oct-19,2018-2019,05-Aug-19,China,16291,0,140,0
1904859,10-May-19,09-Aug-19,2018-2019,15-May-19,China,15785,0,740,0
1904859,10-May-19,09-Aug-19,2018-2019,15-May-19,China,15786,0,600,0
1904859,10-May-19,09-Aug-19,2018-2019,15-May-19,China,15787,0,600,0
